CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8679253,2018,2018-08-16,3711,2018-06-28,1758,7710,,4,5,7,3711,0,0,0,,0,442,"NEWTON AV","35TH ST",378.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12010192871094,32.694938659667969
8682120,2018,2018-09-17,3711,2018-08-21,1024,6418,,2,5,7,3711,0,0,0,,0,115,"GENESEE AV","CENTURION SQUARE",1031.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20687002,32.859385459999999
8684620,2018,2018-09-18,3711,2018-08-16,1645,HB6053,,4,5,7,3711,0,0,0,,0,503,"SHELTER ISLAND DR","NORTH HARBOR DR",4710.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,1,A,-,05,21651,A,N,H,I,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8684859,2018,2018-10-04,3711,2018-07-28,1046,7642,,6,5,7,3711,0,0,0,,0,123,"SHORE DRIVE PKWY","SEA WORLD DR",37.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21421813964844,32.761890411376953
8685186,2018,2018-08-23,3711,2018-08-02,1725,7418,,4,5,7,3711,0,0,0,,0,124,"SOLEDAD RD","SOLEDAD MOUNTAIN RD",60.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,M,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24101257324219,32.826580047607422
8685936,2018,2018-10-09,3711,2018-08-10,0200,7614,,5,5,7,3711,0,0,0,,0,627,"UNIVERSITY AV","NORMAL ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14996337890625,32.748458862304688
8687504,2018,2018-10-24,3711,2018-08-14,0730,7770,,2,5,7,3711,0,0,0,,0,511,"MAIN ST","RT 15",9.00,N,N,A,-,Y,SD,11,15,-,R,0.026,R,4,S,N,3,0,1,2,A,-,05,21650,,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12169647216797,32.693000793457031
8688329,2018,2018-09-18,3711,2018-08-09,1343,6000,,4,5,7,3711,0,0,0,,0,116,"KANE ST","MORENA BL EAST ALLEY",7.00,W,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.205642,32.787120999999999
8688571,2018,2018-09-14,3711,2018-08-23,1645,7758,N2,4,5,7,3711,0,0,0,,0,116,"CLAIREMONT DR","BURGENER BL",450.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,F,-,A,A,A,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.19345855712891,32.795413970947266
8688576,2018,2018-10-02,3711,2018-06-14,2026,7446,,4,5,7,3711,0,0,0,,0,721,"SATURN BL","PALM AV",3.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,G,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09262847900391,32.583740234375
8688579,2018,2018-09-14,3711,2018-08-21,1348,5589,,2,5,7,3711,0,0,0,,0,321,"MISSION GORGE RD","MISSION GORGE PL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.098388671875,32.783168792724609
8688606,2018,2018-09-14,3711,2018-08-23,1853,4310,,4,5,7,3711,0,0,0,,0,628,"WEST WASHINGTON ST","HAWK ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17230987548828,32.749778747558594
8688907,2018,2018-09-11,3711,2018-08-18,1400,7532,,6,5,7,3711,0,0,0,,0,121,"MISSION BL","VENTURA PL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,A,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.251220703125,32.772041320800781
8689179,2018,2018-11-19,3711,2018-08-14,0656,SD6774,,2,5,7,3711,0,0,0,,0,311,"FRIARS RD","RT 15",19.00,E,N,A,-,Y,SD,11,15,-,R,7.015,R,4,N,N,4,0,1,2,A,-,08,22101,D,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ",NO,,,"SAN DIEGO","SAN DIEGO",-117.11275482177734,32.791130065917969
8689691,2018,2018-09-13,3711,2018-08-21,1512,7314,,2,5,7,3711,0,0,0,,0,841,"COLLEGE GROVE DR","COLLEGE DR",18.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.05368804931641,32.744335174560547
8689699,2018,2018-09-13,3711,2018-08-18,1920,7764,,6,5,7,3711,0,0,0,,0,813,ARIZONA,UNIVERSITY,3.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21651,B,N,D,G,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13787078857422,32.748451232910156
8690431,2018,2018-10-08,3711,2018-08-18,0855,7614,,6,5,7,3711,0,0,0,,0,622,"FRIARS RD","NAPA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,F,I,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.19523620605469,32.763469696044922
8693579,2018,2018-09-27,3711,2018-09-02,0535,8672,,7,5,7,3711,0,0,0,,0,622,"LINDA VISTA RD","LINDA VISTA RD 5600",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,"- ",,,N,H,A,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.19237803999999,32.768645620000001
8693943,2018,2018-09-20,3711,2018-08-15,0100,7425,,3,5,7,3711,0,0,0,,0,124,"VIA ALICANTE","GILMAN DR",0.00,,Y,-,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,-,-,A,-,-,-,-,-,0,,Y,,,Y,Y,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23628997802734,32.862251281738281
8694822,2018,2018-09-19,3711,2018-08-14,1735,7677,,2,5,7,3711,0,0,0,,0,524,"WEST BROADWAY","UNION ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,21206,,M,A,B,F,A,H,-,A,D,0,Y,Y,,,Y,,L,04,0,1,0,0,1,0,0,0,0,"- ","- ",32.715579986572266,-117.16603088378906,"SAN DIEGO","SAN DIEGO",-117.16561889648438,32.71575927734375
8694846,2018,2018-09-19,3711,2018-08-26,1630,7202,,7,5,7,3711,0,0,0,,0,438,"SANDY SHORE CT","SANDY SHORE ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,B,-,22,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06276702880859,32.685840606689453
8695601,2018,2018-09-24,3711,2018-08-31,1332,7305,,5,5,7,3711,0,0,0,,0,512,"OCEANVIEW BL","SOUTH 32ND ST",95.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,G,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12488555908203,32.701190948486328
8695662,2018,2018-09-25,3711,2018-09-09,0015,7233,,7,5,7,3711,0,0,0,,0,524,"6TH AV","CEDAR ST",182.00,N,N,B,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,F,A,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15930938720703,32.722469329833984
8696246,2018,2018-09-13,3711,2018-08-03,0820,HB5311,,5,5,7,3711,0,0,0,,0,504,"HARBOR DR","HAWTHORN ST",82.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,-,I,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17341613769531,32.724899291992188
8696790,2018,2018-12-27,3711,2018-09-07,0810,7555,,5,5,7,3711,0,0,0,,0,931,"RT 5","ROSELLE ST",0.00,,Y,A,-,Y,SD,11,5,-,R,30.140,R,4,S,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,NO,"- ",,,"SAN DIEGO","SAN DIEGO",-117.22605133056641,32.896823883056641
8698920,2018,2018-09-27,3711,2018-08-08,1950,7584,,3,5,7,3711,0,0,0,,0,937,"CAMINO DEL SUR","DEL SUR CT",338.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,17,21209,,F,C,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14528656005859,33.005603790283203
8699304,2018,2018-10-12,3711,2018-09-14,1020,6594,,5,5,7,3711,0,0,0,,0,441,"OCEAN VIEW BL","SAN PASQUEL ST",45.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,-,G,A,A,H,-,A,-,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10318756103516,32.700538635253906
8699316,2018,2019-01-22,3711,2018-09-06,1610,7734,,4,5,7,3711,0,0,0,,0,523,"F ST","5TH AV",8.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,B,C,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16017913818359,32.713619232177734
8699323,2018,2019-01-10,3711,2018-09-12,1320,5877,NORTH,3,5,7,3711,0,0,0,,0,234,"POMERADO RD","HIGHLAND VALLEY RD",880.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,B,-,22,,,M,C,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06906890869141,33.054710388183594
8699335,2018,2018-10-08,3711,2018-09-12,0630,6799,,3,5,7,3711,0,0,0,,0,115,"LA JOLLA VILLAGE DR","GENESEE AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,-,G,A,A,D,H,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21415710449219,32.872608184814453
8706032,2018,2018-10-08,3711,2018-09-21,1712,4617,SANDI,5,5,7,3711,0,0,0,,0,,"MIRA MESA BL",GREENFORD,590.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,-,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13156127929688,32.914966583251953
8706036,2018,2018-10-23,3711,2018-09-21,2152,7776,,5,5,7,3711,0,0,0,,0,434,"JAMACHA RD","CARDIFF ST",15.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21456,B,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.02590179443359,32.717784881591797
8706056,2018,2018-10-08,3711,2018-09-14,2351,6146,,5,5,7,3711,0,0,0,,0,122,"MISSION BAY DR","ROSEWOOD DR",258.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,-,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21429443359375,32.801071166992188
8706774,2018,2018-09-27,3711,2018-09-08,1120,7042,,6,5,7,3711,0,0,0,,0,621,"ULRIC ST","DUNLOP ST",5.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,M,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16887664794922,32.785614013671875
8706791,2018,2018-10-23,3711,2018-09-12,1741,7448,SD,3,5,7,3711,0,0,0,,0,514,"L ST","22ND ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,-,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14396667480469,32.707321166992188
8706929,2018,2018-10-10,3711,2018-09-19,1922,7418,,3,5,7,3711,0,0,0,,0,126,"GENESEE AV","SCIENCE CENTER DR",400.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23249816894531,32.888618469238281
8706937,2018,2018-10-09,3711,2018-09-18,1535,6512,,2,5,7,3711,0,0,0,,0,233,"CARMEL MOUNTAIN RD","ENTEKEN WY",6.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,00,20002,,M,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14080047607422,32.962318420410156
8707798,2018,2018-10-10,3711,2018-09-25,1030,6614,,2,5,7,3711,0,0,0,,0,124,"PEARL ST","EADS AV",30.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,D,22,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.27481842041016,32.839973449707031
8707802,2018,2018-10-10,3711,2018-09-25,1631,7314,,2,5,7,3711,0,0,0,,0,114,"CLAIREMONT DR","MERRIMAC AV",94.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,H,A,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20245361328125,32.833408355712891
8707810,2018,2018-10-10,3711,2018-09-22,1624,7770,SDPD,6,5,7,3711,0,0,0,,0,825,"FAIRMONT AV","FAIRMONT AV 5300",0.00,,-,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09709078,32.77274654
8708033,2018,2019-01-07,3711,2018-09-06,0535,7310,,4,5,7,3711,0,0,0,,0,313,"KEARNY VILLA RD","RT 163",0.00,,Y,A,-,Y,SD,11,163,-,-,9.062,R,4,N,N,3,0,1,2,A,-,09,21800,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ",NF,,,"SAN DIEGO","SAN DIEGO",-117.13841247558594,32.835441589355469
8708734,2018,2018-10-24,3711,2018-09-26,1956,7462,,3,5,7,3711,0,0,0,,0,521,"10TH AV","MARKET ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21453,B,N,G,B,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15557861328125,32.711521148681641
8710283,2018,2018-10-18,3711,2018-09-27,1604,7290,"SAN D",4,5,7,3711,0,0,0,,0,324,"NAVAJO RD","NAVAJO RD 8800",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21208,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8710287,2018,2018-11-13,3711,2018-09-24,1236,7652,,1,5,7,3711,0,0,0,,0,327,"COLLEGE AV","COLLEGE AV 6600",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",32.780899047851562,-117.064697265625,"SAN DIEGO","SAN DIEGO",-117.06771433,32.79365121
8710295,2018,2018-10-18,3711,2018-09-27,1650,7391,,4,5,7,3711,0,0,0,,0,243,"CAMINO SANTA FE","TRADE ST",528.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,H,G,A,A,A,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16728973388672,32.887222290039062
8710298,2018,2018-11-13,3711,2018-09-26,1427,6461,,3,5,7,3711,0,0,0,,0,124,"GILMAN DR","LA JOLLA VILLAGE DR",200.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,H,A,A,A,D,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23802947998047,32.871147155761719
8710307,2018,2018-10-18,3711,2018-09-26,1558,6332,,3,5,7,3711,0,0,0,,0,827,"WINONA AV","WIGHTMAN ST",100.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,-,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08799743652344,32.746974945068359
8710318,2018,2018-10-16,3711,2018-09-26,1700,6344,,3,5,7,3711,0,0,0,,0,311,"AERO DR","AERO CT",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14852905273438,32.8095703125
8711139,2018,2018-10-30,3711,2018-10-15,1033,5654,,1,5,7,3711,0,0,0,,0,613,"WEST POINT LOMA BL","MENTONE ST",147.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,D,23,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23347473144531,32.752265930175781
8711318,2018,2018-11-01,3711,2018-10-15,1854,4617,"SAN D",1,5,7,3711,0,0,0,,0,233,"BLACK MOUNTAIN RD","CANYON PARK DR",105.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,1,D,-,00,,,N,E,-,A,A,A,-,C,D,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12910461425781,32.940196990966797
8713210,2018,2018-10-26,3711,2018-10-15,1657,7574,SANDI,1,5,7,3711,0,0,0,,0,613,"WEST POINT LOMA BL","FAMOSA BL",10.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22930908203125,32.752593994140625
8713596,2018,2018-10-16,3711,2018-09-23,1358,7396,SANDI,7,5,7,3711,0,0,0,,0,521,"16TH ST","K ST",12.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14945983886719,32.708358764648438
8713601,2018,2018-10-17,3711,2018-09-30,1615,7553,,7,5,7,3711,0,0,0,,0,813,"UTAH ST","UNIVERSITY AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,H,A,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13282775878906,32.748470306396484
8713634,2018,2018-10-19,3711,2018-10-03,1950,7176,,3,5,7,3711,0,0,0,,0,515,"MARKET ST","25TH ST",345.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,M,B,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13915252685547,32.711605072021484
8713669,2018,2018-10-17,3711,2018-09-23,1112,6856,,7,5,7,3711,0,0,0,,0,321,"LINDA VISTA RD","ULRIC ST",200.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,M,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17052459716797,32.785991668701172
8713700,2018,2018-10-18,3711,2018-09-22,1926,5972,,6,5,7,3711,0,0,0,,0,445,"47TH ST","C ST",192.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,05,21651,B,F,A,G,A,A,H,-,B,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09357452392578,32.716224670410156
8713928,2018,2018-10-19,3711,2018-10-02,0958,6418,,2,5,7,3711,0,0,0,,0,121,"OCEAN FRONT WALK","VENTURA PL",974.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,A,D,0,,Y,Y,,Y,,C,03,0,1,0,0,0,0,0,0,1,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25274658203125,32.76934814453125
8713936,2018,2018-10-19,3711,2018-10-05,2119,7614,,5,5,7,3711,0,0,0,,0,627,"RICHMOND ST","ROBINSON ST",10.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,M,A,G,A,A,H,-,C,A,0,,Y,,,Y,Y,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15122222900391,32.746448516845703
8713964,2018,2018-10-22,3711,2018-10-06,1845,7799,SOUTH,6,5,7,3711,0,0,0,,0,444,"MARKET ST","43RD ST",9.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10221099853516,32.711479187011719
8714089,2018,2018-10-19,3711,2018-10-05,0811,7685,,5,5,7,3711,0,0,0,,0,122,"FOOTHILL BL","FOOTHILL AV",10.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,A,-,A,B,A,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24998474121094,32.81060791015625
8718603,2018,2018-11-20,3711,2018-10-05,1130,5985,,5,5,7,3711,0,0,0,,0,524,"WEST BROADWAY","PACIFIC HWY",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17106628417969,32.715789794921875
